"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 02 19:46:09 GMT 2024","Fri Feb 02 19:46:09 GMT 2024","309","","Usuários","","","","Criar usuário @POST",""
